Name,Sponsor,University,Sport,Instagram,Twitter,Gender
Caitlyn Kroll,Barstool Sports,Ohio University,Basketball,https://instagram.com/caitlynkroll,https://twitter.com/@KrollCaitlyn,0
Morgan Collica,Barstool Sports,Ohio University,Soccer,https://instagram.com/morgan_collica,,0
Elizabeth Hoerlein,Barstool Sports,Ohio University,Volleyball,https://instagram.com/elizabethhoerlein,,0
Ashton Webb,Barstool Sports,Ohio University,Volleyball,https://instagram.com/_ashtonwebb,https://twitter.com/@ashtonpaigewebb,0
Caitlin O'Farrell,Barstool Sports,Ohio University,Volleyball,https://instagram.com/caitlinofarrelll,,0
Tyler Tuthill,Barstool Sports,Appalachian State University,Baseball,https://instagram.com/kingtuts7,https://twitter.com/@tuthill07,1
Ines Yofre,Barstool Sports,Appalachian State University,Field Hockey,https://instagram.com/inesyofre,https://twitter.com/@ineyofre,0
Rachel Fleig,Barstool Sports,Appalachian State University,Field Hockey,https://instagram.com/rachfleig,https://twitter.com/@Rachel_Fleig,0
Talayna Viscuso,Barstool Sports,Appalachian State University,Field Hockey,https://instagram.com/talaynaviscuso,https://twitter.com/@talayna_viscuso,0
Navy Shuler,Barstool Sports,Appalachian State University,Football,https://instagram.com/navyshuler,https://twitter.com/@ShulerNavy,1
Kevon Haigler,Barstool Sports,Appalachian State University,Football,https://instagram.com/k.haigler,https://twitter.com/@K_Haigler28,1
Stephen Passeggiata,Barstool Sports,Appalachian State University,Football,https://instagram.com/stephenpasseggiata,https://twitter.com/@passeggiata1,1
Donovan Gregory,Barstool Sports,Appalachian State University,Basketball,https://instagram.com/ucancallmedon,https://twitter.com/@donovangregory7,1
Justin Morgan,Barstool Sports,Appalachian State University,Golf,https://instagram.com/jmoney_morgan10,https://twitter.com/@jmoney_morgan10,1
Zane Johnson,Barstool Sports,Appalachian State University,Track and Field,https://instagram.com/Zanejohnson24,https://twitter.com/@Zanejohnson26,1
Anna Kincaid,Barstool Sports,Appalachian State University,Volleyball,https://instagram.com/annakincaid10,,0
Alex Wesneski,Barstool Sports,University of Iowa,Field Hockey,https://instagram.com/alex.wesneski,https://twitter.com/@wesneski_alex,0
Aaron Blom,Barstool Sports,University of Iowa,Football,https://instagram.com/Aaronblom3,https://twitter.com/@Aaronblom3,1
Cooper DeJean,Barstool Sports,University of Iowa,Football,https://instagram.com/cooperdejean,https://twitter.com/@cdejean23,1
Max White,Barstool Sports,University of Iowa,Football,https://instagram.com/maxwhite.17,https://twitter.com/@max_white21,1
Jack Johnson,Barstool Sports,University of Iowa,Football,https://instagram.com/jackjohns8n,https://twitter.com/@JackJohnsonWR,1
Johnny Plewa,Barstool Sports,University of Iowa,Football,https://instagram.com/Jplev32,https://twitter.com/@Jplev32,1
Turner Pallissard,Barstool Sports,University of Iowa,Football,https://instagram.com/t_pallissard,https://twitter.com/@t_pallissard,1
Riley Mulvey,Barstool Sports,University of Iowa,Basketball,https://instagram.com/rileymulvey_,https://twitter.com/@MulveyRiley,1
Spencer Gudgel,Barstool Sports,University of Iowa,Track and Field,https://instagram.com/spencerg317,https://twitter.com/@GudgelSpencer,1
Austin Kresley,Barstool Sports,University of Iowa,Track and Field,https://instagram.com/austin_kresley,https://twitter.com/@AustinKresley,1
Tony Cassioppi,Barstool Sports,University of Iowa,Wrestling,https://instagram.com/tony3735,https://twitter.com/@tony25_8,1
Patrick Kennedy,Barstool Sports,University of Iowa,Wrestling,https://instagram.com/patrick1kennedy,https://twitter.com/@iPatrickKennedy,1
Leif Schroeder,Barstool Sports,University of Iowa,Wrestling,https://instagram.com/Leif111,https://twitter.com/@LeifSchroeder,1
Grace Banes,Barstool Sports,University of Iowa,Softball,https://instagram.com/Grace.banes,https://twitter.com/@gracebanes5,0
Devyn Greer,Barstool Sports,University of Iowa,Softball,https://instagram.com/devyngreerr,https://twitter.com/@DevynGreer,0
Sydney Affolter,Barstool Sports,University of Iowa,Basketball,https://instagram.com/Sydney.affolter,https://twitter.com/@sydneyaffolter1,0
Giovanna Deo,Barstool Sports,University of Iowa,Gymnastics,https://instagram.com/giovannaadeo,,0
Mari Hinkle,Barstool Sports,University of Iowa,Volleyball,https://instagram.com/marihinkle,https://twitter.com/@MarHinkle,0
Emma Grunkemeyer,Barstool Sports,University of Iowa,Volleyball,https://instagram.com/emma_grunkemeyer,https://twitter.com/@emmagrunkemeyer,0
Nick Stachler,Barstool Sports,University of Detroit Mercy,Golf,https://instagram.com/nickstachs,https://twitter.com/@stachsnick,1
Tyler Hart,Barstool Sports,University of Detroit Mercy,Lacrosse,https://instagram.com/tylerhart_0,https://twitter.com/@tyler_hart88,1
Luke Majick,Barstool Sports,University of Detroit Mercy,Lacrosse,https://instagram.com/lmajick14,https://twitter.com/@lmajick14,1
Keegan Stenstrom,Barstool Sports,University of Detroit Mercy,Lacrosse,https://instagram.com/Kbstenny,https://twitter.com/@keeganstenny,1
Alexis Murphy,Barstool Sports,University of Detroit Mercy,Softball,https://instagram.com/alexissmurphy,,0
Kamryn Corraro,Barstool Sports,University of Detroit Mercy,Lacrosse,https://instagram.com/_kamryncorraro,https://twitter.com/@kamryncorraro,0
Matthew Kane,Barstool Sports,College of the Holy Cross,Football,https://instagram.com/matthew_kane39,https://twitter.com/@matthew_kane32,1
Christo Kelly,Barstool Sports,College of the Holy Cross,Football,https://instagram.com/christo.kelly,https://twitter.com/@christo_kelly42,1
Jalen Coker,Barstool Sports,College of the Holy Cross,Football,https://instagram.com/jcok3r,https://twitter.com/@jcok3r,1
Matt Guerra,Barstool Sports,College of the Holy Cross,Ice Hockey,https://instagram.com/mattguerra53,https://twitter.com/@MattGuerra53,1
Connor Nelson,Barstool Sports,College of the Holy Cross,Tennis,https://instagram.com/connor.nelson3,https://twitter.com/@Connor333Nelson,1
Katya King,Barstool Sports,College of the Holy Cross,Golf,https://instagram.com/katya.king,https://twitter.com/@katyakingg,0
Brynne Menen,Barstool Sports,College of the Holy Cross,Lacrosse,,https://twitter.com/@BrynneMenen,0
Julia Bonnist,Barstool Sports,College of the Holy Cross,Lacrosse,https://instagram.com/lukedelli24,,0
Maddie DeNucci,Barstool Sports,College of the Holy Cross,Tennis,https://instagram.com/maddiedenucci,,0
Joey Lancellotti,Barstool Sports,University of North Carolina at Chapel Hill,Baseball,https://instagram.com/joey_lance,https://twitter.com/@Joey_lance31,1
Brandon Eike,Barstool Sports,University of North Carolina at Chapel Hill,Baseball,https://instagram.com/brandoneike,https://twitter.com/@BrandonEike,1
Caleb Love,Outback Steakhouse,University of North Carolina at Chapel Hill,Basketball,https://instagram.com/caleb,,1
Creighton Lebo,Barstool Sports,University of North Carolina at Chapel Hill,Basketball,https://instagram.com/creighton_lebo,https://twitter.com/@LeboCreighton,1
Noah Shepanek,Barstool Sports,University of North Carolina at Chapel Hill,Fencing,https://instagram.com/n.shepanek,https://twitter.com/@noahshepanek,1
Brian Cernoch,Barstool Sports,University of North Carolina at Chapel Hill,Tennis,https://instagram.com/bcernoch99,https://twitter.com/@bcernochgrind,1
Carlie Littlefield,Barstool Sports,University of North Carolina at Chapel Hill,Basketball,https://instagram.com/carlie_littlefield,https://twitter.com/@clittlefield33,0
Alex Potts,Barstool Sports,University of North Carolina at Chapel Hill,Track and Field,https://instagram.com/al.expotts,https://twitter.com/@awkopotts,0
Paige Reese,Barstool Sports,Towson University,Field Hockey,https://instagram.com/paigereese_,https://twitter.com/@_turnthatPAIGE,0
Chop Gallagher,Barstool Sports,Towson University,Lacrosse,https://instagram.com/kyst_chop,https://twitter.com/@ChopGallagher,1
Shane Santora,Barstool Sports,Towson University,Lacrosse,https://instagram.com/shane_santora,https://twitter.com/@shane3312,1
Connor Slein,Barstool Sports,Towson University,Lacrosse,https://instagram.com/wadeslein4,https://twitter.com/@bigcslein,1
Christina Coleman,Barstool Sports,Towson University,Swimming and Diving,https://instagram.com/tinacoleman,https://twitter.com/@tinacoleman00,0
Seth Clark,Barstool Sports,Georgia State University,Baseball,https://instagram.com/seth_clark44,https://twitter.com/@seth_clark44,1
Terrell Gordon,Barstool Sports,Georgia State University,Football,https://instagram.com/da.realg5,https://twitter.com/@terrellgordon23,1
Jordan Veneziale,Barstool Sports,Georgia State University,Football,https://instagram.com/jordanveneziale,https://twitter.com/@j_veneziale,1
Ikenine Ochie,Barstool Sports,Georgia State University,Football,https://instagram.com/im_och,https://twitter.com/@im_ikenine,1
Pat Bartlett,Barstool Sports,Georgia State University,Football,https://instagram.com/pbartlett64,,1
Luis Cristobal,Barstool Sports,Georgia State University,Football,https://instagram.com/loucristobal72,https://twitter.com/@luis75cristobal,1
Jordan Beam,Liquid I.V.,Georgia State University,Soccer,,,1
Joe Preciado,Barstool Sports,Quinnipiac University,Baseball,https://instagram.com/joeypress19,https://twitter.com/@joesmiley98,1
Olivia Howard,Barstool Sports,Quinnipiac University,Field Hockey,https://instagram.com/oliviahowaa,https://twitter.com/@oliviahoward33,0
Demitri George,Barstool Sports,Quinnipiac University,Lacrosse,https://instagram.com/demitri.george3,https://twitter.com/@DemitriGeorge,1
Gianna Palmisano,Barstool Sports,Quinnipiac University,Softball,https://instagram.com/giannapalmisano,,0
MiaRose King,Barstool Sports,Quinnipiac University,Acrobatics and Tumbling,https://instagram.com/miarose_king,https://twitter.com/@_miaroseking,0
Kiera Walker,Barstool Sports,Quinnipiac University,Acrobatics and Tumbling,https://instagram.com/Kierawalkerrr,https://twitter.com/@KieraKathleen,0
Asia Mercier,Barstool Sports,Quinnipiac University,Cross Country,https://instagram.com/asiamercier,https://twitter.com/@asia_mercier,0
Alexis Haskins,Barstool Sports,Quinnipiac University,Rugby,https://instagram.com/lexi.haskins,https://twitter.com/@Lexihaskins1,0
Emily Mihov,Barstool Sports,Quinnipiac University,Soccer,https://instagram.com/mihovem,https://twitter.com/@emilymihov,0
Sofia Lospinoso,Barstool Sports,Quinnipiac University,Soccer,https://instagram.com/sofialospinoso,https://twitter.com/@sofialospinoso_,0
Claire Koscielski,Barstool Sports,Quinnipiac University,Tennis,https://instagram.com/clairekoscielski,https://twitter.com/@clairekoscielsk,0
Caitlyn Halloran,Barstool Sports,Quinnipiac University,Track and Field,https://instagram.com/Caitlynahalloran,https://twitter.com/@kcmehal,0
Palmer Bachelder,Barstool Sports,University of Central Florida,Football,https://instagram.com/palmer_bachelder,https://twitter.com/@palmerbachelder,1
Daniel Obarski,Barstool Sports,University of Central Florida,Football,https://instagram.com/daniel_obarski,https://twitter.com/@daniel_obarski,1
Charlotte Crook,Barstool Sports,University of Central Florida,Cross Country,https://instagram.com/charlottercrook,https://twitter.com/@CharlotteCrook2,0
Alyssa Lamoureux,Barstool Sports,University of Central Florida,Golf,https://instagram.com/Alyssa_lamoureux,https://twitter.com/@Lamoureux_A,0
Emily Puia,Barstool Sports,University of Central Florida,Rowing,https://instagram.com/emilypuia,https://twitter.com/@emily_puia,0
Aubrie Russo,Barstool Sports,University of Central Florida,Rowing,https://instagram.com/aubrierusso,https://twitter.com/@AubrieRusso,0
Mallory Olsson,Barstool Sports,University of Central Florida,Soccer,https://instagram.com/malloryolsson,https://twitter.com/@mallory_olsson,0
Jaleesa Leslie,Barstool Sports,University of Central Florida,Tennis,https://instagram.com/jaleesaleslie,,0
Jack Barnes,Barstool Sports,Bucknell University,Football,https://instagram.com/_jackbarnes_,https://twitter.com/@JBarnesyy,1
Max Orwicz,Barstool Sports,Bucknell University,Golf,https://instagram.com/morwicz8,,1
Harry Wellford,Barstool Sports,Bucknell University,Lacrosse,https://instagram.com/hwellford14,https://twitter.com/@HWellfordlax14,1
Hank Bethel,Barstool Sports,Bucknell University,Lacrosse,https://instagram.com/oh_henry.24,https://twitter.com/@hankbethel17,1
Chris Kopac,Barstool Sports,Bucknell University,Swimming and Diving,https://instagram.com/chriskopac,https://twitter.com/@chris_kopac,1
Noah Levett,Barstool Sports,Bucknell University,Wrestling,https://instagram.com/noahlevett,https://twitter.com/@noahlevett,1
Kailyn Lorberter,Barstool Sports,Bucknell University,Softball,https://instagram.com/kailyn_lorberter,https://twitter.com/@kailynlorberter,0
Taylor O'Brien,Barstool Sports,Bucknell University,Basketball,https://instagram.com/Taylor__obrien,https://twitter.com/@Taylor3obrien,0
Julie Kulesza,Barstool Sports,Bucknell University,Basketball,https://instagram.com/j_kulesza,https://twitter.com/@kulesza_julie,0
Emma Shaffer,Barstool Sports,Bucknell University,Basketball,https://instagram.com/emmashaffer25,https://twitter.com/@shafferson25,0
Christina DeMola,Barstool Sports,Bucknell University,Rowing,https://instagram.com/christinademola,https://twitter.com/@cdemola89,0
Ava Rysman,Barstool Sports,Bucknell University,Rowing,https://instagram.com/avarysman,https://twitter.com/@RysmanAva,0
Caroline Marcus,Barstool Sports,Bucknell University,Tennis,https://instagram.com/caroline_marcus,https://twitter.com/@carolinem4320,0
Noel Fullman,Barstool Sports,Bucknell University,Track and Field,https://instagram.com/noelfullman,https://twitter.com/@noelfullman,0
Abby Kates,Barstool Sports,Bucknell University,Track and Field,https://instagram.com/abby.kates,https://twitter.com/@katesabby,0
Caroline McGann,Barstool Sports,Bucknell University,Track and Field,https://instagram.com/carolinem999,,0
Lia Zavattaro,Barstool Sports,Bucknell University,Track and Field,https://instagram.com/Surferchick317,,0
Liz Romano,Liquid I.V.,Rutgers University,Field Hockey,https://instagram.com/fit.like.liz,,0
Amir Byrd,Barstool Sports,Rutgers University,Football,https://instagram.com/Mir.ocho,,1
Kevin Toth Jr.,Barstool Sports,Rutgers University,Football,https://instagram.com/Kevintothjr,https://twitter.com/@Kevin_Toth5,1
Aiden Terry,Barstool Sports,Rutgers University,Basketball,https://instagram.com/Aidenterry3,https://twitter.com/@aidddoooo,1
Ryan Gallagher,Barstool Sports,Rutgers University,Lacrosse,https://instagram.com/ryangallagher16,https://twitter.com/@gallagherryan16,1
Justin Kim,Barstool Sports,Rutgers University,Lacrosse,https://instagram.com/justinkim18,https://twitter.com/@justin_kim18,1
Shane Knobloch,Barstool Sports,Rutgers University,Lacrosse,https://instagram.com/shane_knobloch,https://twitter.com/@KnoblochShane,1
Jackson Temple,Barstool Sports,Rutgers University,Soccer,https://instagram.com/j.temple2,,1
Alexa Gardner,Barstool Sports,Rutgers University,Track and Field,https://instagram.com/alexajoygardner,,0
Kamron Kobolak,Barstool Sports,Rutgers University,Track and Field,https://instagram.com/Kamron_Kobolak,https://twitter.com/@KamronKobolak,1
Kameron Scille,Barstool Sports,Rutgers University,Track and Field,https://instagram.com/iamkamscille,https://twitter.com/@KameronScille,1
Nicholas Raimo,Barstool Sports,Rutgers University,Wrestling,https://instagram.com/nickraimo,https://twitter.com/@nickraimo20,1
Michael VanBrill,Barstool Sports,Rutgers University,Wrestling,https://instagram.com/mikevanbrill,https://twitter.com/@Mike_VanBrill,1
Lauren Punk,Barstool Sports,Rutgers University,Softball,https://instagram.com/lpunk_3,https://twitter.com/@laurpunk3,0
Shannon Siebold,Barstool Sports,Rutgers University,Lacrosse,https://instagram.com/Shannonsiebold,,0
Lauren DeLo,Barstool Sports,Rutgers University,Volleyball,https://instagram.com/laurendelo,https://twitter.com/@laurendelo4,0
